Year,RaceName,Driver,DriverNumber,TotalLapsCompleted,IsPersonalBest,TyreLife,RegulationEra,LapTime,FinalStintCompound,Team,Mean_SpeedI1,Mean_SpeedI2,Mean_SpeedFL,Mean_SpeedST,Mean_AirTemp,Mean_TrackTemp,Mean_WindSpeed,Mean_Humidity,Mean_TrackStatus,Overtakes_Per_Race,FinalPosition,FinalRaceTime
2024,Italian Grand Prix,STR,18,52,True,20.0,1,87.00451923,SOFT,Aston Martin,315.77,321.52,312.18,326.62,32.79,46.56,1.61,31.56,1.0,13,19,7874.987
2024,Italian Grand Prix,TSU,22,7,True,8.0,1,90.952714285,HARD,RB,316.43,329.71,310.5,321.86,33.7,50.53,1.8,31.14,1.0,0,19,3987.421
2024,Italian Grand Prix,VER,1,53,True,22.0,1,85.257716981,MEDIUM,Red Bull Racing,310.38,315.62,312.9,317.28,32.78,46.55,1.61,31.53,1.0,7,6,7869.411
2024,Italian Grand Prix,ZHO,24,52,True,38.0,1,86.938115384,HARD,Kick Sauber,312.5,315.81,311.63,318.59,32.79,46.54,1.6,31.54,1.0,10,18,7871.534
2024,Japanese Grand Prix,ALO,14,53,True,20.0,1,98.639313725,HARD,Aston Martin,278.49,295.08,255.94,293.41,21.09,35.32,2.3,46.51,3.65,5,6,10668.499
2024,Japanese Grand Prix,BOT,77,52,True,30.0,1,101.448647058,HARD,Kick Sauber,271.88,294.16,257.12,293.25,21.14,35.44,2.42,46.14,4.04,8,14,10643.12
2024,Japanese Grand Prix,GAS,10,52,True,20.0,1,102.096196078,HARD,Alpine,270.27,296.31,255.19,294.73,21.13,35.38,2.39,46.29,3.65,2,16,10679.293
2024,Japanese Grand Prix,HAM,44,53,True,22.0,1,98.922862745,MEDIUM,Mercedes,277.9,296.61,255.69,294.76,21.09,35.34,2.32,46.49,4.04,6,9,10672.853
2024,Japanese Grand Prix,HUL,27,52,True,28.0,1,100.18244,HARD,Haas F1 Team,277.32,300.36,258.77,297.78,21.11,35.34,2.44,46.34,3.7,10,11,10631.395
2024,Japanese Grand Prix,LEC,16,53,True,27.0,1,98.537588235,HARD,Ferrari,275.44,294.49,254.67,294.43,21.1,35.34,2.34,46.45,3.65,8,4,10650.749
2024,Japanese Grand Prix,MAG,20,52,True,30.0,1,101.488705882,HARD,Haas F1 Team,274.66,299.06,257.31,297.67,21.15,35.44,2.42,46.16,4.04,7,13,10642.146
2024,Japanese Grand Prix,NOR,4,53,True,27.0,1,98.261392156,HARD,McLaren,279.11,297.45,255.02,294.65,21.1,35.32,2.3,46.53,3.65,9,5,10653.927
2024,Japanese Grand Prix,OCO,31,52,True,19.0,1,101.825666666,MEDIUM,Alpine,273.58,296.39,255.08,293.75,21.13,35.41,2.4,46.29,3.65,6,15,10665.379
2024,Japanese Grand Prix,PER,11,53,True,20.0,1,97.903705882,HARD,Red Bull Racing,278.71,296.43,256.04,293.47,21.1,35.34,2.32,46.47,3.65,7,2,10636.762
2024,Japanese Grand Prix,PIA,81,53,True,21.0,1,98.760941176,HARD,McLaren,279.27,297.0,255.67,296.92,21.09,35.32,2.31,46.51,3.65,5,8,10671.752
2024,Japanese Grand Prix,RUS,63,53,True,21.0,1,98.97890196,MEDIUM,Mercedes,277.87,295.76,257.67,295.2,21.1,35.33,2.3,46.49,4.04,12,7,10670.178
2024,Japanese Grand Prix,SAI,55,53,True,22.0,1,98.135137254,HARD,Ferrari,277.2,296.51,256.0,295.31,21.1,35.34,2.33,46.49,3.65,9,3,10645.093
2024,Japanese Grand Prix,SAR,2,52,True,21.0,1,102.584352941,SOFT,Williams,277.95,298.78,256.38,294.45,21.13,35.4,2.38,46.27,3.65,8,17,10696.992
2024,Japanese Grand Prix,STR,18,52,True,18.0,1,101.298843137,SOFT,Aston Martin,274.48,294.45,256.66,290.08,21.14,35.43,2.42,46.14,3.65,9,12,10635.46
2024,Japanese Grand Prix,TSU,22,52,True,30.0,1,100.2397,HARD,RB,275.65,295.26,256.21,295.08,21.12,35.38,2.39,46.38,4.1,4,10,10625.829
2024,Japanese Grand Prix,VER,1,53,True,19.0,1,97.637509803,HARD,Red Bull Racing,279.35,294.24,255.27,288.9,21.11,35.37,2.37,46.39,3.65,2,1,10624.227
2024,Japanese Grand Prix,ZHO,24,12,True,6.0,1,115.406272727,HARD,Kick Sauber,269.8,283.27,255.14,278.18,22.3,38.71,3.1,38.91,12.27,1,18,6729.683
2024,Las Vegas Grand Prix,ALB,23,25,True,16.0,1,101.28084,HARD,Williams,175.45,205.36,314.04,304.6,17.78,17.58,2.76,49.88,1.0,7,14,5918.799
2024,Las Vegas Grand Prix,ALO,14,50,True,27.0,1,99.90328,HARD,Aston Martin,177.48,206.2,319.94,305.64,17.55,17.24,3.12,47.1,1.0,14,11,8381.942
2024,Las Vegas Grand Prix,BOT,77,49,True,18.0,1,100.760285714,HARD,Kick Sauber,177.49,207.09,315.02,296.49,17.56,17.25,3.14,47.18,1.0,8,18,8324.032
2024,Las Vegas Grand Prix,COL,43,50,True,24.0,1,100.02282,HARD,Williams,175.58,205.64,320.81,301.92,17.55,17.24,3.19,47.1,1.0,13,14,8387.919
2024,Las Vegas Grand Prix,GAS,10,15,True,10.0,1,102.464866666,HARD,Alpine,172.78,203.67,315.69,298.4,17.91,17.75,2.51,50.2,1.0,2,18,4923.751
2024,Las Vegas Grand Prix,HAM,44,50,True,24.0,1,98.66564,HARD,Mercedes,179.91,208.15,317.12,315.64,17.56,17.25,3.17,47.16,1.0,13,2,8320.06
2024,Las Vegas Grand Prix,HUL,27,50,True,19.0,1,99.71554,HARD,Haas F1 Team,179.3,208.38,318.4,309.86,17.55,17.24,3.17,47.14,1.0,14,8,8372.555
2024,Las Vegas Grand Prix,LAW,30,50,True,28.0,1,100.33948,HARD,RB,178.86,207.0,314.85,298.54,17.55,17.24,3.16,47.1,1.0,10,16,8403.752
2024,Las Vegas Grand Prix,LEC,16,50,True,22.0,1,98.80504,HARD,Ferrari,177.85,208.72,321.52,313.62,17.56,17.25,3.22,47.12,1.0,8,4,8327.03
2024,Las Vegas Grand Prix,MAG,20,50,True,33.0,1,99.91544,HARD,Haas F1 Team,173.5,207.7,317.35,309.2,17.55,17.24,3.13,47.1,1.0,12,12,8382.55
2024,Las Vegas Grand Prix,NOR,4,50,True,21.0,1,99.38708,SOFT,McLaren,178.76,207.46,318.6,314.88,17.55,17.24,3.24,47.12,1.0,10,6,8356.132
2024,Las Vegas Grand Prix,OCO,31,49,True,33.0,1,100.572020408,SOFT,Alpine,175.85,205.53,318.0,310.1,17.56,17.24,3.12,47.18,1.0,11,17,8314.807
2024,Las Vegas Grand Prix,PER,11,50,True,18.0,1,99.78166,HARD,Red Bull Racing,176.42,206.86,317.54,303.22,17.55,17.24,3.15,47.12,1.0,17,10,8375.861
2024,Las Vegas Grand Prix,PIA,81,50,True,25.0,1,99.54668,HARD,McLaren,177.24,206.77,317.48,313.26,17.55,17.24,3.16,47.12,1.0,14,7,8364.112
2024,Las Vegas Grand Prix,RUS,63,50,True,21.0,1,98.51938,HARD,Mercedes,179.83,208.02,316.04,321.68,17.56,17.26,3.18,47.14,1.0,1,1,8312.747
2024,Las Vegas Grand Prix,SAI,55,50,True,22.0,1,98.7575,HARD,Ferrari,177.44,206.9,320.67,320.1,17.56,17.25,3.22,47.12,1.0,9,3,8324.653
2024,Las Vegas Grand Prix,STR,18,50,True,23.0,1,100.20142,HARD,Aston Martin,177.92,207.86,320.31,308.22,17.55,17.24,3.1,47.1,1.0,9,15,8396.849
2024,Las Vegas Grand Prix,TSU,22,50,True,22.0,1,99.77554,HARD,RB,176.56,206.72,317.62,307.96,17.55,17.24,3.14,47.12,1.0,8,9,8375.555
2024,Las Vegas Grand Prix,VER,1,50,True,23.0,1,98.85102,HARD,Red Bull Racing,177.82,207.84,318.77,304.04,17.56,17.25,3.18,47.12,1.0,8,5,8329.329
2024,Las Vegas Grand Prix,ZHO,24,50,True,24.0,1,100.00108,HARD,Kick Sauber,179.02,206.73,317.0,299.24,17.55,17.24,3.19,47.1,1.0,12,13,8386.832
2024,Mexico City Grand Prix,ALO,14,15,True,16.0,1,101.749266666,MEDIUM,Aston Martin,245.14,244.0,227.85,271.8,20.07,36.35,1.76,50.6,12.67,0,17,4888.01
2024,Mexico City Grand Prix,BOT,77,70,True,50.0,1,87.114671428,MEDIUM,Kick Sauber,282.84,275.66,243.03,310.5,20.33,35.55,2.2,50.03,3.5,10,14,9459.798
2024,Mexico City Grand Prix,COL,43,70,True,47.0,1,86.904242857,MEDIUM,Williams,284.14,274.54,241.22,317.86,20.33,35.55,2.18,50.04,3.5,10,12,9445.068
2024,Mexico City Grand Prix,GAS,10,70,True,42.0,1,86.776957142,HARD,Alpine,283.38,274.79,244.07,317.76,20.34,35.56,2.17,50.01,3.5,6,10,9436.158
2024,Mexico City Grand Prix,HAM,44,71,True,43.0,1,85.923661971,HARD,Mercedes,284.23,273.41,242.24,322.43,20.34,35.51,2.18,50.06,3.46,6,4,9462.351
2024,Mexico City Grand Prix,HUL,27,70,True,41.0,1,86.550285714,HARD,Haas F1 Team,282.49,275.3,243.91,317.78,20.34,35.57,2.2,50.01,3.5,7,9,9420.291
2024,Mexico City Grand Prix,LAW,30,70,True,39.0,1,87.432371428,SOFT,RB,287.95,271.8,243.65,318.52,20.34,35.54,2.19,50.01,3.5,11,16,9482.037
2024,Mexico City Grand Prix,LEC,16,71,True,38.0,1,85.77728169,SOFT,Ferrari,286.03,276.18,244.49,316.69,20.34,35.56,2.23,50.03,3.46,1,3,9451.958
2024,Mexico City Grand Prix,MAG,20,71,True,41.0,1,86.189323943,HARD,Haas F1 Team,287.6,275.96,244.03,318.49,20.33,35.51,2.21,50.06,3.46,6,7,9481.213
2024,Mexico City Grand Prix,NOR,4,71,True,41.0,1,85.359225352,HARD,McLaren,281.47,276.34,242.17,320.4,20.34,35.54,2.21,50.03,3.46,3,2,9422.276
2024,Mexico City Grand Prix,OCO,31,70,True,48.0,1,87.078042857,MEDIUM,Alpine,280.61,278.26,243.94,316.14,20.33,35.55,2.19,50.03,3.5,9,13,9457.234
2024,Mexico City Grand Prix,PER,11,70,True,25.0,1,87.558342857,SOFT,Red Bull Racing,280.27,273.01,242.18,312.02,20.34,35.53,2.22,50.03,3.5,5,17,9490.855
2024,Mexico City Grand Prix,PIA,81,71,True,39.0,1,86.207436619,HARD,McLaren,282.97,278.68,244.16,322.37,20.33,35.5,2.18,50.06,3.46,18,8,9482.499
2024,Mexico City Grand Prix,RUS,63,71,True,40.0,1,85.97656338,HARD,Mercedes,286.4,272.18,243.16,312.6,20.34,35.51,2.2,50.04,3.46,4,5,9466.107
2024,Mexico City Grand Prix,SAI,55,71,True,39.0,1,85.292957746,HARD,Ferrari,280.45,275.56,245.4,313.6,20.34,35.57,2.22,50.04,3.46,1,1,9417.571
2024,Mexico City Grand Prix,STR,18,70,True,45.0,1,86.8696,HARD,Aston Martin,278.83,272.74,245.57,319.02,20.34,35.55,2.18,50.01,3.5,5,11,9442.643
2024,Mexico City Grand Prix,VER,1,71,True,45.0,1,86.131802816,HARD,Red Bull Racing,276.66,275.42,242.9,315.88,20.33,35.5,2.23,50.04,3.46,7,6,9477.129
2024,Mexico City Grand Prix,ZHO,24,70,True,44.0,1,87.393171428,MEDIUM,Kick Sauber,272.19,275.97,242.61,310.67,20.33,35.52,2.22,50.03,3.5,7,15,9479.293
2024,Miami Grand Prix,ALB,23,57,True,43.0,1,96.946789473,SOFT,Williams,205.81,177.23,276.13,320.72,28.47,43.56,3.1,60.11,16.04,5,19,8869.273
2024,Miami Grand Prix,ALO,14,57,True,36.0,1,96.262859649,MEDIUM,Aston Martin,203.35,179.93,275.75,307.05,28.47,43.56,3.09,60.12,16.04,7,9,8830.289
2024,Miami Grand Prix,BOT,77,57,True,28.0,1,96.530385964,MEDIUM,Kick Sauber,207.45,179.98,275.64,311.88,28.47,43.53,3.1,60.11,8.16,5,17,8845.538
2024,Miami Grand Prix,GAS,10,57,True,45.0,1,96.400596491,HARD,Alpine,204.5,179.25,274.8,316.33,28.47,43.57,3.11,60.14,16.04,6,12,8838.14
2024,Miami Grand Prix,HAM,44,57,True,34.0,1,95.902824561,MEDIUM,Mercedes,203.9,179.47,276.46,308.84,28.47,43.59,3.05,60.12,6.93,6,6,8809.767
2024,Miami Grand Prix,HUL,27,57,True,29.0,1,96.32745614,MEDIUM,Haas F1 Team,208.42,181.42,277.16,309.72,28.48,43.61,3.11,60.11,16.04,6,11,8833.971
2024,Miami Grand Prix,LEC,16,57,True,38.0,1,94.780892857,HARD,Ferrari,206.94,181.48,272.58,311.54,28.48,43.63,3.07,60.05,6.32,2,3,8803.122
2024,Miami Grand Prix,MAG,20,57,True,29.0,1,96.571210526,MEDIUM,Haas F1 Team,207.71,180.33,278.59,316.14,28.46,43.53,3.03,60.16,16.04,5,18,8847.865
2024,Miami Grand Prix,NOR,4,57,True,29.0,1,94.522071428,HARD,McLaren,207.95,182.25,272.22,309.71,28.48,43.64,3.06,60.11,6.32,4,1,8793.186
2024,Miami Grand Prix,OCO,31,57,True,35.0,1,96.309157894,HARD,Alpine,205.78,179.96,275.59,312.63,28.47,43.56,3.09,60.12,16.04,9,10,8832.928
2024,Miami Grand Prix,PER,11,57,True,34.0,1,95.868877192,MEDIUM,Red Bull Racing,204.86,180.33,274.84,307.54,28.48,43.6,3.08,60.09,16.04,4,5,8807.832
2024,Miami Grand Prix,PIA,81,57,True,27.0,1,95.521267857,MEDIUM,McLaren,207.79,183.07,273.39,309.54,28.48,43.61,3.04,60.12,6.32,7,14,8842.939
2024,Miami Grand Prix,RIC,3,57,True,34.0,1,96.505824561,MEDIUM,RB,202.77,177.26,276.2,313.32,28.47,43.57,3.06,60.16,16.04,8,16,8844.138
2024,Miami Grand Prix,RUS,63,57,True,33.0,1,96.222192982,HARD,Mercedes,203.61,179.58,275.98,314.88,28.47,43.54,3.04,60.12,16.04,7,8,8827.971
2024,Miami Grand Prix,SAI,55,57,True,30.0,1,95.811982456,HARD,Ferrari,203.65,181.23,273.57,308.53,28.48,43.63,3.08,60.11,6.93,3,4,8804.589
2024,Miami Grand Prix,SAR,2,27,True,16.0,1,95.686666666,HARD,Williams,208.35,181.96,275.08,317.56,28.64,45.42,3.1,58.96,26.37,2,18,5926.846
2024,Miami Grand Prix,STR,18,57,True,29.0,1,96.404368421,MEDIUM,Aston Martin,207.6,183.75,277.11,312.12,28.47,43.54,3.09,60.12,16.04,5,13,8838.355
2024,Miami Grand Prix,TSU,22,57,True,29.0,1,96.071245614,HARD,RB,206.48,178.02,273.38,309.04,28.47,43.57,3.06,60.14,16.04,4,7,8819.367
2024,Miami Grand Prix,VER,1,57,True,34.0,1,94.686696428,HARD,Red Bull Racing,205.16,183.91,270.13,306.54,28.48,43.63,3.04,60.09,6.32,1,2,8800.828
2024,Miami Grand Prix,ZHO,24,57,True,29.0,1,96.48868421,SOFT,Kick Sauber,206.09,179.84,275.73,309.26,28.47,43.57,3.07,60.16,16.04,11,15,8843.161
2024,Monaco Grand Prix,ALB,23,77,True,76.0,1,112.332545454,HARD,Williams,185.17,175.31,255.59,276.56,21.84,44.57,0.97,61.35,17.94,0,9,11955.559
2024,Monaco Grand Prix,ALO,14,76,True,76.0,1,113.150105263,MEDIUM,Aston Martin,197.42,172.62,255.2,274.49,21.84,44.6,0.92,61.5,18.16,2,11,11905.361
2024,Monaco Grand Prix,BOT,77,76,True,62.0,1,113.158447368,HARD,Kick Sauber,185.54,178.45,263.16,277.57,21.84,44.6,0.92,61.47,18.16,4,13,11905.995
2024,Monaco Grand Prix,GAS,10,77,True,76.0,1,112.412922077,MEDIUM,Alpine,188.5,177.47,256.11,274.99,21.84,44.55,0.94,61.43,17.94,0,10,11961.748
2024,Monaco Grand Prix,HAM,44,78,True,50.0,1,109.839610389,HARD,Mercedes,193.16,186.34,259.69,277.23,21.84,44.49,0.93,61.38,17.42,0,7,11916.415
2024,Monaco Grand Prix,LEC,16,78,True,77.0,1,109.320740259,HARD,Ferrari,199.22,182.42,255.39,275.57,21.84,44.53,0.95,61.35,17.42,0,1,11901.507
2024,Monaco Grand Prix,NOR,4,78,True,78.0,1,109.565428571,HARD,McLaren,192.83,185.74,263.0,279.3,21.84,44.52,0.96,61.34,17.42,0,4,11910.157
2024,Monaco Grand Prix,PIA,81,78,True,78.0,1,109.436090909,HARD,McLaren,194.43,186.21,259.57,278.14,21.84,44.53,0.96,61.35,17.42,0,2,11908.659
2024,Monaco Grand Prix,RIC,3,76,True,76.0,1,113.1555,HARD,RB,192.01,174.78,260.68,272.62,21.84,44.6,0.92,61.47,18.42,1,12,11905.771
2024,Monaco Grand Prix,RUS,63,78,True,77.0,1,109.697363636,MEDIUM,Mercedes,196.48,181.81,259.03,272.71,21.84,44.5,0.93,61.35,17.68,0,5,11914.816
2024,Monaco Grand Prix,SAI,55,78,True,77.0,1,109.486688311,HARD,Ferrari,194.72,185.04,260.33,277.34,21.84,44.52,0.96,61.34,17.42,0,3,11909.092
2024,Monaco Grand Prix,SAR,2,76,True,57.0,1,113.218157894,MEDIUM,Williams,193.43,174.74,259.23,277.93,21.84,44.6,0.94,61.49,18.16,3,15,11910.533
2024,Monaco Grand Prix,STR,18,76,True,42.0,1,113.177907894,SOFT,Aston Martin,184.76,180.22,259.95,275.01,21.84,44.59,0.94,61.45,18.16,2,14,11907.474
2024,Monaco Grand Prix,TSU,22,77,True,77.0,1,112.14338961,HARD,RB,186.95,176.47,251.12,272.48,21.84,44.57,0.97,61.35,17.94,0,8,11940.994
2024,Monaco Grand Prix,VER,1,78,True,51.0,1,109.765766233,HARD,Red Bull Racing,186.83,186.36,259.52,268.78,21.84,44.49,0.93,61.38,17.42,0,6,11915.36
2024,Monaco Grand Prix,ZHO,24,76,True,69.0,1,113.8265,SOFT,Kick Sauber,182.56,178.99,261.07,277.11,21.84,44.61,0.94,61.5,18.16,3,16,11956.767
2024,Qatar Grand Prix,ALB,23,56,True,35.0,1,97.826642857,SOFT,Williams,223.29,262.75,267.37,290.47,18.66,22.41,1.19,57.66,28.84,8,15,8768.451
2024,Qatar Grand Prix,ALO,14,57,True,35.0,1,96.231403508,MEDIUM,Aston Martin,222.26,266.84,269.56,291.38,18.66,22.41,1.21,57.75,28.35,7,7,8775.349
2024,Qatar Grand Prix,BOT,77,57,True,30.0,1,94.4432,MEDIUM,Kick Sauber,221.02,272.13,267.3,293.31,18.66,22.42,1.21,57.8,29.29,7,11,8805.745
2024,Qatar Grand Prix,GAS,10,57,True,35.0,1,96.177280701,HARD,Alpine,220.02,271.84,270.41,291.02,18.66,22.41,1.24,57.74,28.35,8,5,8772.264
2024,Qatar Grand Prix,HAM,44,57,True,34.0,1,94.067527272,HARD,Mercedes,226.75,273.75,271.91,298.41,18.67,22.43,1.23,57.76,29.29,8,12,8811.577
2024,Qatar Grand Prix,HUL,27,39,True,30.0,1,98.320717948,MEDIUM,Haas F1 Team,219.54,271.67,268.57,286.32,18.82,22.58,1.2,55.54,7.56,6,13,7124.667
2024,Qatar Grand Prix,LAW,30,57,True,35.0,1,95.866839285,SOFT,RB,222.76,267.27,267.19,283.49,18.66,22.41,1.16,57.8,28.79,9,14,8818.133
2024,Qatar Grand Prix,LEC,16,57,True,36.0,1,93.575745454,HARD,Ferrari,231.07,274.69,270.61,287.57,18.67,22.43,1.25,57.71,29.44,3,2,8761.512
2024,Qatar Grand Prix,MAG,20,57,True,30.0,1,96.447368421,HARD,Haas F1 Team,220.55,266.25,267.56,290.02,18.66,22.41,1.21,57.77,28.35,10,9,8787.659
2024,Qatar Grand Prix,NOR,4,57,True,35.0,1,92.820925925,HARD,McLaren,231.04,274.94,272.44,280.06,18.66,22.42,1.22,57.76,29.02,5,10,8791.169
2024,Qatar Grand Prix,PER,11,38,True,35.0,1,95.456405405,HARD,Red Bull Racing,222.22,270.86,268.94,286.78,18.84,22.62,1.24,55.3,6.68,3,5,6980.363
2024,Qatar Grand Prix,PIA,81,57,True,34.0,1,94.76075,HARD,McLaren,222.61,271.05,270.48,282.36,18.66,22.42,1.25,57.7,29.14,4,3,8762.325
2024,Qatar Grand Prix,RUS,63,57,True,24.0,1,96.042578947,HARD,Mercedes,229.39,265.39,273.94,282.51,18.66,22.41,1.25,57.74,28.35,6,4,8764.586
2024,Qatar Grand Prix,SAI,55,57,True,35.0,1,96.18945614,HARD,Ferrari,224.86,265.09,270.78,292.66,18.66,22.41,1.25,57.74,28.7,4,6,8772.958
2024,Qatar Grand Prix,STR,18,8,True,6.0,1,121.44525,HARD,Aston Martin,203.5,229.5,230.8,251.5,19.04,22.96,1.5,54.38,23.5,0,18,4261.721
2024,Qatar Grand Prix,TSU,22,57,True,35.0,1,96.954789473,SOFT,RB,224.4,265.47,269.13,285.23,18.66,22.41,1.19,57.75,28.35,9,13,8816.582
2024,Qatar Grand Prix,VER,1,57,True,35.0,1,91.006566037,HARD,Red Bull Racing,234.46,275.75,271.6,283.64,18.67,22.42,1.24,57.72,29.49,0,1,8755.5
2024,Qatar Grand Prix,ZHO,24,57,True,35.0,1,96.327771929,HARD,Kick Sauber,221.89,265.65,266.15,288.46,18.66,22.4,1.19,57.77,28.35,7,8,8780.842
2024,Saudi Arabian Grand Prix,ALB,23,50,True,43.0,1,96.97232653,HARD,Williams,280.22,308.73,304.12,318.18,25.51,30.97,1.05,62.9,2.51,4,12,8515.741
2024,Saudi Arabian Grand Prix,ALO,14,50,True,44.0,1,94.55775,HARD,Aston Martin,286.81,301.08,294.38,304.96,25.51,30.95,1.04,62.94,1.71,2,5,8463.138
2024,Saudi Arabian Grand Prix,BEA,38,50,True,43.0,1,96.048244897,HARD,Ferrari,280.89,298.71,295.79,307.29,25.51,30.96,1.06,62.86,2.51,7,7,8470.089
2024,Saudi Arabian Grand Prix,BOT,77,49,True,28.0,1,97.688666666,SOFT,Kick Sauber,280.55,301.48,297.13,306.58,25.51,30.98,1.06,62.83,2.54,2,17,8450.522
2024,Saudi Arabian Grand Prix,GAS,10,1,False,1.0,1,121.453,MEDIUM,Alpine,221.0,213.0,,224.0,25.4,31.5,1.3,62.0,1.0,0,20,3705.752
2024,Saudi Arabian Grand Prix,HAM,44,50,True,36.0,1,94.955041666,SOFT,Mercedes,284.32,307.98,298.77,315.67,25.51,30.94,1.03,62.94,1.71,1,9,8474.714
2024,Saudi Arabian Grand Prix,HUL,27,50,True,33.0,1,95.764625,HARD,Haas F1 Team,283.27,300.04,295.21,307.19,25.51,30.94,1.05,62.94,1.71,4,10,8504.33
2024,Saudi Arabian Grand Prix,LEC,16,50,True,43.0,1,94.101208333,HARD,Ferrari,285.21,297.71,294.23,307.23,25.51,30.93,1.0,62.98,3.56,2,3,8446.03
2024,Saudi Arabian Grand Prix,MAG,20,50,True,43.0,1,96.918020408,HARD,Haas F1 Team,279.79,300.47,298.67,306.63,25.51,30.97,1.06,62.9,2.51,3,11,8513.099
2024,Saudi Arabian Grand Prix,NOR,4,50,True,37.0,1,94.858020833,SOFT,McLaren,282.74,296.04,290.77,299.6,25.51,30.93,0.99,62.98,1.71,1,8,8473.076
2024,Saudi Arabian Grand Prix,OCO,31,49,True,42.0,1,97.310541666,HARD,Alpine,280.68,309.46,302.89,316.6,25.51,30.99,1.05,62.83,2.54,4,13,8431.348
2024,Saudi Arabian Grand Prix,PER,11,50,True,43.0,1,93.867729166,HARD,Red Bull Racing,287.58,303.0,296.64,309.44,25.51,30.93,0.99,63.0,3.56,3,2,8436.017
2024,Saudi Arabian Grand Prix,PIA,81,50,True,44.0,1,94.4689375,HARD,McLaren,287.84,307.67,299.17,312.67,25.51,30.95,1.03,62.94,3.56,3,4,8459.377
2024,Saudi Arabian Grand Prix,RIC,3,49,True,42.0,1,97.297416666,HARD,RB,277.77,304.77,299.62,316.17,25.51,30.98,1.05,62.83,2.54,3,16,8448.087
2024,Saudi Arabian Grand Prix,RUS,63,50,True,43.0,1,94.7531875,HARD,Mercedes,287.1,314.44,300.32,315.9,25.51,30.94,1.03,62.94,1.71,3,6,8467.347
2024,Saudi Arabian Grand Prix,SAR,2,49,True,42.0,1,97.349375,HARD,Williams,282.85,308.73,304.53,318.75,25.51,30.99,1.06,62.83,2.54,3,15,8434.162
2024,Saudi Arabian Grand Prix,STR,18,5,True,6.0,1,97.1216,MEDIUM,Aston Martin,284.0,303.2,291.4,304.6,25.44,31.62,1.36,61.8,1.0,0,9,4069.733
2024,Saudi Arabian Grand Prix,TSU,22,49,True,42.0,1,97.275916666,HARD,RB,281.98,308.6,303.19,324.0,25.51,30.99,1.05,62.83,2.54,2,14,8432.958
2024,Saudi Arabian Grand Prix,VER,1,50,True,43.0,1,93.608229166,HARD,Red Bull Racing,289.06,298.12,294.53,304.17,25.51,30.93,0.96,62.98,3.56,1,1,8427.387
2024,Saudi Arabian Grand Prix,ZHO,24,49,True,41.0,1,98.048479166,SOFT,Kick Sauber,278.9,298.19,291.49,301.52,25.51,30.98,1.06,62.83,2.54,3,18,8456.952
2024,Singapore Grand Prix,ALB,23,15,True,11.0,1,104.046866666,HARD,Williams,282.43,259.53,244.46,280.07,31.03,36.87,0.99,75.07,1.0,0,20,4981.954
2024,Singapore Grand Prix,ALO,14,61,True,37.0,1,99.236786885,HARD,Aston Martin,298.77,266.07,246.17,287.33,30.8,35.86,1.13,74.41,1.0,7,8,9474.695
2024,Singapore Grand Prix,BOT,77,61,True,33.0,1,100.170491803,MEDIUM,Kick Sauber,295.04,262.66,245.38,281.43,30.8,35.85,1.13,74.46,1.0,8,16,9531.651
2024,Singapore Grand Prix,COL,43,61,True,32.0,1,99.325491803,HARD,Williams,291.08,265.36,247.47,284.28,30.8,35.85,1.13,74.43,1.0,5,11,9480.106
2024,Singapore Grand Prix,GAS,10,61,True,37.0,1,100.190655737,SOFT,Alpine,293.92,262.11,246.47,283.33,30.79,35.86,1.14,74.46,1.0,9,17,9532.881
2024,Singapore Grand Prix,HAM,44,62,True,45.0,1,98.997080645,HARD,Mercedes,290.31,262.44,247.51,280.89,30.79,35.85,1.13,74.4,1.0,9,6,9559.07
2024,Singapore Grand Prix,HUL,27,61,True,32.0,1,99.273950819,HARD,Haas F1 Team,296.8,264.64,247.42,285.94,30.8,35.84,1.13,74.41,1.0,2,9,9476.962
2024,Singapore Grand Prix,LEC,16,62,True,36.0,1,98.629048387,HARD,Ferrari,300.4,267.79,248.52,288.27,30.79,35.84,1.1,74.4,1.0,6,5,9536.252
2024,Singapore Grand Prix,MAG,20,57,True,28.0,1,100.736535714,SOFT,Haas F1 Team,299.58,266.89,246.83,288.3,30.82,35.93,1.12,74.52,1.0,6,19,9233.265
2024,Singapore Grand Prix,NOR,4,62,True,32.0,1,97.622112903,HARD,McLaren,283.81,262.23,247.97,280.48,30.8,35.85,1.13,74.44,1.0,0,1,9473.822
2024,Singapore Grand Prix,OCO,31,61,True,32.0,1,99.943868852,HARD,Alpine,293.3,259.85,247.05,280.76,30.8,35.85,1.11,74.46,1.0,7,13,9517.827
2024,Singapore Grand Prix,PER,11,61,True,33.0,1,99.298278688,HARD,Red Bull Racing,295.69,265.89,247.35,286.35,30.8,35.85,1.13,74.41,1.0,4,10,9478.446
2024,Singapore Grand Prix,PIA,81,62,True,38.0,1,98.296677419,HARD,McLaren,291.78,263.94,249.21,283.9,30.8,35.86,1.12,74.47,1.0,5,3,9515.645
2024,Singapore Grand Prix,RIC,3,61,True,36.0,1,100.694540983,SOFT,RB,291.23,259.77,243.88,281.28,30.79,35.85,1.14,74.43,1.0,8,18,9563.618
2024,Singapore Grand Prix,RUS,63,62,True,35.0,1,98.606629032,HARD,Mercedes,292.47,264.34,248.1,283.22,30.79,35.85,1.13,74.4,1.0,4,4,9534.862
